6dd07bec-f41c-441c-b40f-f70a68d39802,5531b2a1a168e8d670d0f8d4,GoodSense_BestFiberPowderFiberSupplement,calories,15.0,fat,0.0,carbohydrate,4.0,fiber,3.0,protein,0.0
e1fcff1a-f97d-483c-914a-5b00ee767d03,51c3d1bb97c3e6d8d3b516dc,RedIsland_OliveOilExtraVirginColdPressedBreadSalads,calories,130.0,fat,14.0,carbohydrate,0.0,fiber,0.0,protein,0.0
76865b75-9056-48a8-9d70-4a2d85e31522,551cef1cb2bfc1d23ea5e3bd,Libbys_CornWholeKernelSweet,calories,60.0,fat,1.5,carbohydrate,9.0,fiber,2.0,protein,2.0
d0866899-3e09-4a19-a7ef-160766b3e05a,54e61dca1a6a53800e603efa,CaveMan_ChickenJerky,calories,60.0,fat,1.5,carbohydrate,2.0,fiber,0.0,protein,12.0
643a6960-ade9-4c1c-a8d0-261322cffcaf,51d2f830cc9bff111580c6bb,CaliforniaPizzaKitchenGrocery_PizzaCrispyThinCrustHawaiianRecipe,calories,350.0,fat,12.0,carbohydrate,43.0,fiber,2.0,protein,18.0
54994e84-053e-4b7b-9434-81d3003515e9,51c37bca97c3e6d272824d94,Meijer_CottageCheeseLargeCurd4MilkfatMin,calories,110.0,fat,5.0,carbohydrate,4.0,fiber,0.0,protein,13.0
9d83c9b4-1f83-4c97-9fa7-8a5e3bee5e8e,51c3efe397c3e6de73cbc26b,CafeCremes_CappuccinoSandwichCookies,calories,160.0,fat,8.0,carbohydrate,22.0,fiber,0.0,protein,1.0
10d3eaad-0f9a-4231-a965-5f7479817bfc,55809f55f68876652aad365d,Usana_NutrimealNutritiousMealReplacementShakeFrenchVanilla,calories,240.0,fat,7.0,carbohydrate,35.0,fiber,8.0,protein,15.0
35410bd9-e9ba-4b4b-99da-5214d185574a,54fdbc040ff3284f1acc5199,MuMuMuesli_CerealFlaxSeedsDatesAlmondsRaisinsCranberriesCoconut,calories,210.0,fat,6.0,carbohydrate,34.0,fiber,8.0,protein,7.0
018833d9-70f7-4151-9bbf-0b3e4694ccff,546a0899eda64c0d62056428,SimplyToGo_CheeseGrapesSnack,calories,270.0,fat,19.0,carbohydrate,11.0,fiber,0.0,protein,15.0
b47b9574-f115-4ed3-a81b-c06cf821111e,5550ec994619d01249e45b36,Montchevre_GoatMilkFetaCrumbled,calories,70.0,fat,6.0,carbohydrate,1.0,fiber,0.0,protein,4.0
1dc61240-d115-4b6f-baed-8883876a8731,51c5478b97c3e6efadd5ef66,DeBoles_PastaOrganicSpaghettiMadeWJerusalemArtichokeFlour8Oz,calories,210.0,fat,1.0,carbohydrate,43.0,fiber,1.0,protein,7.0
40e7f598-05eb-4606-929f-eef062d7c446,51d2fdb0cc9bff111580ebd8,JellO_ReducedCaloriePuddingPieFillingChocolate,calories,30.0,fat,0.0,carbohydrate,7.0,fiber,0.5,protein,0.5
0b8a26cc-f776-4107-b360-fb30d449da03,5527cf5a15e511601d31f51d,StaterBros_WheatRolls,calories,70.0,fat,1.0,carbohydrate,13.0,fiber,1.0,protein,2.0
70a6a8b8-8d36-4bf7-94d9-6ca5c0a5e977,54fe2c2a4e9d7e6f76e3f56a,ButterBraid_BraidedPastryCherry,calories,150.0,fat,4.5,carbohydrate,25.0,fiber,0.5,protein,3.0
f5d6baef-2099-4785-ade9-ce79b98711a9,51c3ba4c97c3e6d8d3b4606c,SnakClub_CandyAssortedFruitSnackSize,calories,60.0,fat,0.0,carbohydrate,15.0,fiber,0.0,protein,0.0
cd67b31d-2763-4b19-8b6c-59017dc3bc07,51c3bd1b97c3e6d8d3b47491,LeaPerrins_MarinadeinABagCrackedPeppercorn,calories,15.0,fat,0.0,carbohydrate,4.0,fiber,0.0,protein,0.0
b2e770db-da29-4781-ab33-b4e9c425c89e,51c3d1d097c3e6d8d3b51794,Shaws_CookingSprayVegetableOil,calories,0.0,fat,0.0,carbohydrate,0.0,fiber,0.0,protein,0.0
0c4d2027-f86b-4d6b-8ffc-fd3f2d1aa7b2,51d2fc75cc9bff111580e3b0,LaPreferida_KidneyBeansLightRed,calories,120.0,fat,1.0,carbohydrate,21.0,fiber,7.0,protein,8.0
1c96e6c8-c3e2-4d3c-ba8c-cedfd15cad1f,550712791da242fd1ec75b55,LindtLindor_MilkChocolateTrufflesMilkandWhite,calories,230.0,fat,18.0,carbohydrate,15.0,fiber,0.5,protein,2.0
3b513136-318b-4595-b11d-7f545fc810b2,545a509f8c56fa5416027816,CascadePride_HoneyWheatBerryBread,calories,90.0,fat,1.0,carbohydrate,17.0,fiber,2.0,protein,3.0
757cfd13-74c0-44eb-ba82-76159dd223ee,51c3ee1a97c3e6de73cbb681,Season_SkinlessBonelessSardinesinWater,calories,160.0,fat,8.0,carbohydrate,0.0,fiber,0.0,protein,24.0
eb68e6ee-e5c2-4b0b-a42d-51a4b26c1760,54ca652976a774671dab18f0,NestleDolcetto_FrozenDessertCakeVanillaChocolateAllure,calories,90.0,fat,5.0,carbohydrate,9.0,fiber,0.0,protein,1.0
05ef9cc9-2f03-4e11-b589-dd49cd899562,52e7e01ae463807a5c000444,WorldHarbors_IslandMangoMarinadeSweetandTangy,calories,25.0,fat,0.0,carbohydrate,7.0,fiber,0.0,protein,0.0
ffcdc17b-dcf8-4d4d-9946-6542c991d196,556f5d86af10b73b6528b93a,BacktoNature_NantucketBlend,calories,130.0,fat,8.0,carbohydrate,16.0,fiber,2.0,protein,3.0
fd87b2e5-3163-4627-a9ec-ca360be694a8,557e337bf53555070a95d302,AcmeBread_SourBaguette,calories,120.0,fat,0.0,carbohydrate,26.0,fiber,0.0,protein,4.0
7c52fbdf-a358-4d3f-98a0-0dc571e85f10,54748895cabbc1f8661c06ee,MediWEightloss_MapleBrownSugarOatmeal,calories,100.0,fat,1.0,carbohydrate,9.0,fiber,2.0,protein,14.0
11595871-f524-4485-91a1-65be8ae0b061,55c8b8d2df77efc05b0f8e88,ChobaniGreekYogurt_NonfatYogurtVanillaBlended,calories,120.0,fat,0.0,carbohydrate,16.0,fiber,0.5,protein,13.0
68f3714e-4fec-4d87-8e3a-7cdf34b142fc,51c5443d97c3e6efadd5d5c7,BarqsDiet_CremeSodaFrenchVanillaContour,calories,0.0,fat,0.0,carbohydrate,0.0,fiber,0.0,protein,0.0
ff418776-550c-4875-8213-8a52096009ed,51c3fcb597c3e6dfa4df1a85,FoxsUBet_StrawberrySyrup,calories,80.0,fat,0.0,carbohydrate,21.0,fiber,0.0,protein,1.0
f15f3467-ef3d-41ab-b216-7feda94db883,51c3d01797c3e6d8d3b5091e,Resource_MedicalFoodNutritionalFormulawithFiberforChildren110YearsFrenchVanilla,calories,237.0,fat,11.0,carbohydrate,26.0,fiber,1.0,protein,7.0
687fccc9-31a5-4ebf-b8f2-b0119dcc9c29,550cc8a164b190d529519534,ThePurePantry_PancakeandBakingMixOrganicBuckwheatFlax,calories,110.0,fat,4.0,carbohydrate,23.0,fiber,6.0,protein,5.0
5f05e5ec-1b4e-46e0-a023-12ad92ae7e43,54de3ffd7d804f5d6b0bd4e6,BurgersSmokehouse_BaconWrappedPorkTenderloinFilet,calories,280.0,fat,20.0,carbohydrate,3.0,fiber,0.0,protein,24.0
2f1c0709-6f71-42e1-9074-f13f0c6638d2,51c3645a97c3e69de4b0430e,Schiff_BarAppleCinnamonYogurt,calories,270.0,fat,6.0,carbohydrate,41.0,fiber,2.0,protein,15.0
3603a77c-dd1f-441b-989d-a00d369affaa,51c548ee97c3e6efadd5fa2a,Nalley_BreadButterPicklesSweetSlightlyTangy,calories,35.0,fat,0.0,carbohydrate,9.0,fiber,0.0,protein,0.0
704dd080-6345-48e8-b9bd-70f444085205,51c365e197c3e69de4b04ea7,Lucerne_SmoothieLightStrawberry,calories,130.0,fat,0.0,carbohydrate,26.0,fiber,6.0,protein,10.0
c8e59ea9-2fef-46db-a75d-2c4b5ffaf77e,51c3714997c3e69de4b0ac4d,TasteTations_HardCandiesChocolate,calories,60.0,fat,1.0,carbohydrate,12.0,fiber,0.0,protein,0.0
ff30df92-8643-4921-b9b6-b544039fc1b4,54761f6f59752938643a8c68,ChefSolutions_BroccoliCheddarRice,calories,190.0,fat,13.0,carbohydrate,10.0,fiber,1.0,protein,9.0
800516e1-032d-48e5-baee-800cef3725fb,51c3b6f297c3e6d8d3b446a4,BreadsmithGrocery_TraditionalEggChallah,calories,86.0,fat,1.0,carbohydrate,15.0,fiber,0.0,protein,3.0
130ed543-6633-4ac9-bc36-3abd22b8917d,51c3e9f397c3e6de73cb9a63,OurFamily_TomatoesStewedItalian,calories,35.0,fat,0.0,carbohydrate,8.0,fiber,1.0,protein,1.0
2a239bad-6782-48c6-83bb-4aeb60b1e82a,51c3c77297c3e6d8d3b4c4ab,Rosina_Meatballs,calories,270.0,fat,23.0,carbohydrate,6.0,fiber,4.0,protein,16.0
f31e8d5a-7908-4054-a99a-7f8eeca34cf8,54fe2c6d3b05d44e59f1c4e8,ArcherFarms_PotatoChipsGrilledCheese,calories,140.0,fat,8.0,carbohydrate,17.0,fiber,1.0,protein,2.0
ed69cda8-7981-49a7-a0a9-2100b5b4bcc2,5571ae48b1bfe02f228bf054,TGIFridays_HappyHourSnackMixCheddarBacon,calories,140.0,fat,7.0,carbohydrate,15.0,fiber,2.0,protein,3.0
73b57224-ee8d-4bdd-9eb8-a1ca13ac434f,5460edc48e3df2917ff633be,Rana_RavioliChickenRosemary,calories,290.0,fat,11.0,carbohydrate,26.0,fiber,1.0,protein,16.0
1a98226b-0f8a-4668-a50d-8e41fbcf5723,51c3d1bf97c3e6d8d3b516fa,SaluteSante_GrapeseedOil,calories,120.0,fat,14.0,carbohydrate,0.0,fiber,0.0,protein,0.0
4dbaacf4-17c6-47d9-8563-c1f1a616e66c,51c3637b97c3e69de4b03a3a,180Energy_X33CarbsLemonLimeCitrusBlast,calories,10.0,fat,0.0,carbohydrate,3.0,fiber,0.0,protein,0.0
62e27604-4add-4edf-bcf2-54332d53ec0e,552234e367d7579618d9c925,Mantova_PestoAllaGenovese,calories,130.0,fat,13.0,carbohydrate,2.0,fiber,0.0,protein,1.0
d34fd664-ddb5-450f-91f1-a4ef5109f413,51c364ca97c3e69de4b04698,Philadelphia_SpreadableCheeseParmesanWithGarlicHerbs,calories,90.0,fat,9.0,carbohydrate,1.0,fiber,0.0,protein,2.0
e0068aa9-5472-4dd4-84b0-48ee054e6261,55d37b80014f8d8a46f9928e,SupremoItaliano_Pepperoncini,calories,10.0,fat,0.0,carbohydrate,0.0,fiber,1.0,protein,0.0
de90eda4-830e-4e5c-9d66-1cc8913615ca,54c7de87a2ba011e6faf50e7,PresidentsChoice_BurgersBison,calories,260.0,fat,18.0,carbohydrate,2.0,fiber,1.0,protein,22.0
faad2138-4f90-4eeb-8452-87958987e13a,54c1470775703ff96a533c7d,GoLite_PoppedChipsSweetMauiOnion,calories,140.0,fat,3.5,carbohydrate,28.0,fiber,1.0,protein,0.0
36170cb9-d388-478a-91b5-0e7a21077f3d,51c35f4497c3e69de4b01c33,ChefHans_CajunShrimpCrawfishCrabBoil,calories,0.0,fat,0.0,carbohydrate,0.0,fiber,0.0,protein,0.0
fddb0a00-80b2-42d1-a1e6-5cb2f8c9ad12,51c36afc97c3e69de4b07667,Nasoya_VegiDressingCreamyDill,calories,70.0,fat,7.0,carbohydrate,1.0,fiber,0.0,protein,0.0
700bbd93-3e1d-41d3-bd15-7c2680b3f661,551f767a54c77bfa51ec9dad,MuscoFamilyOliveCo_PittedCaliforniaRipeOlives,calories,25.0,fat,2.0,carbohydrate,1.0,fiber,0.0,protein,0.0
90cf7d5d-5391-4bc0-83c6-cf4797df5981,5566937da431eb610e1af4f2,Gilda_MiniToasts,calories,68.0,fat,2.0,carbohydrate,11.0,fiber,1.0,protein,2.0
793acd82-c248-41bc-aeda-e3078fa5a5f4,51c3612c97c3e69de4b02834,WesternFamily_AppleJuicefromConcentratewithAddedVitaminC,calories,110.0,fat,0.0,carbohydrate,28.0,fiber,0.0,protein,0.0
6f70c25a-96b1-4182-b242-73268229733c,51d2fc05cc9bff111580e07f,WolfgangPuck_SoupOrganicSignatureTortilla,calories,140.0,fat,3.0,carbohydrate,21.0,fiber,6.0,protein,5.0
0f59f08a-20cc-4f1a-a327-1e7d665e5fb5,55275eb04dc5e9ff44b3382b,JennysCuisine_ChocolateCakes,calories,160.0,fat,3.0,carbohydrate,28.0,fiber,5.0,protein,5.0
3d93f7aa-7930-4cd5-b256-a8089dbae5c8,5519db827e0a3a0f4e6f31eb,LabradaNutrition_LeanBodyStrawberriesCream,calories,260.0,fat,9.0,carbohydrate,9.0,fiber,5.0,protein,40.0
27c9477f-4020-447b-a582-d6653d25bf88,51c3c0d497c3e6d8d3b49267,RosenbergersDairies_Milk2ReducedFatVitaminDAdded,calories,130.0,fat,5.0,carbohydrate,13.0,fiber,0.0,protein,8.0
e14ba497-4790-4e19-8eac-11049db1f519,52b7bdacd4a4ee243a00080c,TexasPete_KickinSweetPotatoFriesStraightCut,calories,140.0,fat,6.0,carbohydrate,19.0,fiber,4.0,protein,2.0
95bcc1c7-887e-421e-b0e9-010e6c37a878,55226d5734a170c23965eb60,ChabasoBakery_RusticCiabattaLoaf,calories,150.0,fat,0.5,carbohydrate,31.0,fiber,1.0,protein,5.0
6b8a9c90-83b7-4fa0-bd0a-c7d2a956f9b9,54bcc5dd4f94662447fdf569,IslandPrincess_LightlySaltedMacadamiaNuts,calories,110.0,fat,11.0,carbohydrate,2.0,fiber,1.0,protein,1.0
14168c45-f7c8-4869-b80a-ef4656eabdd9,51c541e397c3e6efadd5c2ff,Embasa_CarrotsInEscabeche7Oz,calories,15.0,fat,0.0,carbohydrate,2.0,fiber,0.0,protein,0.0
fdc5d7d5-f3ef-4aa6-b412-7578eba1b0e8,51c3ed5497c3e6de73cbb136,AMPM_CandyGummiWorms,calories,190.0,fat,0.0,carbohydrate,46.0,fiber,0.0,protein,4.0
471f7fa0-009d-459b-9a29-b0dbfa840878,52cd67b9d0eefe626b000f60,ArcherFarms_MonsterTrailMix,calories,170.0,fat,9.0,carbohydrate,20.0,fiber,1.0,protein,4.0
